Symbol;Name;ListedDt;LastDt;Status
MDT;Medtronic Plc;2005-01-03T00:00:00;2022-09-09T00:00:00;Active
MDU;Mdu Resources;2007-01-03T00:00:00;2022-09-09T00:00:00;Active
MDV;Modiv Class C;2022-02-11T00:00:00;2022-09-09T00:00:00;Active
MDVL;Medavail Holdings;2010-05-03T00:00:00;2022-09-09T00:00:00;Active
MDWD;Mediwound Ordinary Shares;2014-03-20T00:00:00;2022-09-16T00:00:00;Active
MDWT;Midwest Holding;2020-11-04T00:00:00;2022-09-16T00:00:00;Active
MDXG;Mimedx , Inc;2008-04-02T00:00:00;2022-09-09T00:00:00;Active
MDXH;Mdxhealth Sa American Depositary Shares;2021-11-04T00:00:00;2022-09-16T00:00:00;Active
ME;23Andme Holding Co. Class A;2021-06-17T00:00:00;2022-09-16T00:00:00;Active
MEC;Mayville Engineering Co;2019-05-09T00:00:00;2022-09-16T00:00:00;Active
MED;Medifast;2007-04-25T00:00:00;2022-09-09T00:00:00;Active
MEDP;Medpace;2016-08-11T00:00:00;2022-09-16T00:00:00;Active
MEDS;Trxade;2020-02-13T00:00:00;2022-09-09T00:00:00;Active
MEG;Montrose Environmental;2020-07-23T00:00:00;2022-09-16T00:00:00;Active
MEGI;Mainstay Cbre Global Infrastructure Megatrends Fund Common Shares;2021-10-27T00:00:00;2022-09-09T00:00:00;Active
MEI;Methode Electronics;2007-10-17T00:00:00;2022-09-09T00:00:00;Active
MEIP;Mei Pharma;2007-05-16T00:00:00;2022-09-09T00:00:00;Active
MEKA;Meli Kaszek Pioneer Class A Ordinary Shares;2021-09-29T00:00:00;2022-09-16T00:00:00;Active
MELI;Mercadolibre Inc;2007-08-10T00:00:00;2022-09-09T00:00:00;Active
MEOH;Methanex Corp;2007-05-01T00:00:00;2022-09-16T00:00:00;Active
MERC;Mercer International Inc;2007-05-04T00:00:00;2022-09-09T00:00:00;Active
MESA;Mesa Air;2018-08-10T00:00:00;2022-09-16T00:00:00;Active
MESO;Mesoblast American Depositary Shares;2009-01-05T00:00:00;2022-09-16T00:00:00;Active
MET;Metlife;2005-01-03T00:00:00;2022-09-09T00:00:00;Active
META;Meta Platforms;2012-05-18T00:00:00;2022-09-16T00:00:00;Active
METC;Ramaco Resources,;2017-02-03T00:00:00;2022-09-09T00:00:00;Active
METX;Meten Holding Ordinary Shares;2018-10-17T00:00:00;2022-09-09T00:00:00;Active
METXW;Meten Holding Warrant;2020-05-28T00:00:00;2022-09-16T00:00:00;Active
MF;Missfresh;2021-06-25T00:00:00;2022-09-16T00:00:00;Active
MFA;Mfa Financial;2007-04-24T00:00:00;2022-09-09T00:00:00;Active
MFC;Manulife Financial Corporation;2007-01-03T00:00:00;2022-09-09T00:00:00;Active
MFD;Macquarie First Trust Global;2007-05-16T00:00:00;2022-09-09T00:00:00;Active
MFG;Mizuho Financial;2007-01-03T00:00:00;2022-09-16T00:00:00;Active
MFGP;Softwareinto Micro Focus;2017-09-01T00:00:00;2022-09-09T00:00:00;Active
MFH;Mercurity Fintech Holding ADS;2015-04-08T00:00:00;2022-09-09T00:00:00;Active
MFIN;Medallion Financial;2007-05-11T00:00:00;2022-09-09T00:00:00;Active
MFM;Mfs Municipal Income Trust;2007-05-16T00:00:00;2022-09-16T00:00:00;Active
MFV;Mfs Special Value Trust;2007-05-16T00:00:00;2022-09-16T00:00:00;Active
MG;Mistras;2009-10-08T00:00:00;2022-09-16T00:00:00;Active
MGA;Magna International;2007-01-03T00:00:00;2022-09-09T00:00:00;Active
MGEE;Mge Energy;2007-05-04T00:00:00;2022-09-09T00:00:00;Active
MGF;Mfs Government Markets Income Trust;2007-05-16T00:00:00;2022-09-16T00:00:00;Active
MGI;Moneygram International;2007-04-26T00:00:00;2022-09-09T00:00:00;Active
MGIC;Magic Software Enterprises Ltd;2007-05-16T00:00:00;2022-09-09T00:00:00;Active
MGLD;The Marygold Companies;2022-03-10T00:00:00;2022-09-16T00:00:00;Active
MGM;Mgm Resorts International;2005-06-01T00:00:00;2022-09-09T00:00:00;Active
MGNI;Magnite,;2020-06-30T00:00:00;2022-09-16T00:00:00;Active
MGNX;Macrogenics;2013-10-10T00:00:00;2022-09-16T00:00:00;Active
MGPI;Mgp Ingredients;2007-05-03T00:00:00;2022-09-09T00:00:00;Active
MGRC;Mcgrath Rentcorp;2007-05-04T00:00:00;2022-09-09T00:00:00;Active
MGTA;Magenta Therapeutics;2018-06-21T00:00:00;2022-09-16T00:00:00;Active
MGTX;Meiragtx;2018-06-08T00:00:00;2022-09-16T00:00:00;Active
MGU;Macquarie Global Infrastructure Total Return Fund;2007-05-08T00:00:00;2022-09-09T00:00:00;Active
MGY;Magnolia Oil & Gas Corp;2017-06-29T00:00:00;2022-09-09T00:00:00;Active
MGYR;Magyar Bancorp;2007-05-16T00:00:00;2022-09-09T00:00:00;Active
MHD;Blackrock Muniholdings Fund;2007-05-16T00:00:00;2022-09-16T00:00:00;Active
MHF;Western Asset Municipal High Income Fund;2007-05-16T00:00:00;2022-09-09T00:00:00;Active
MHH;Mastech Digital;2008-10-01T00:00:00;2022-09-09T00:00:00;Active
MHI;Pioneer Municipal High Income Fund;2007-05-16T00:00:00;2022-09-09T00:00:00;Active
MHK;Mohawk Industries;2005-01-03T00:00:00;2022-09-16T00:00:00;Active
MHLD;Maiden Holdings Ltd.;2008-05-06T00:00:00;2022-09-09T00:00:00;Active
MHN;Blackrock Muniholdings New York Quality Fund;2007-05-16T00:00:00;2022-09-16T00:00:00;Active
MHO;M/I Homes;2007-05-02T00:00:00;2022-09-09T00:00:00;Active
MHUA;Meihua International Medical Technologies Co. Ordinary Shares;2022-02-16T00:00:00;2022-09-16T00:00:00;Active
MIC;Macquarie Infrastructure Corporation;2007-01-03T00:00:00;2022-07-20T00:00:00;Active
MICS;The Singing Machine Company;2022-05-24T00:00:00;2022-09-09T00:00:00;Active
MICT;Mict;2009-01-09T00:00:00;2022-09-09T00:00:00;Active
MIDD;The Middleby Corporation;2007-01-03T00:00:00;2022-09-09T00:00:00;Active
MIGI;Mawson Infrastructure;2021-06-21T00:00:00;2022-09-09T00:00:00;Active
MILE;Metromile,;2020-11-09T00:00:00;2022-09-16T00:00:00;Active
MILEW;Metromile Warrant;2020-11-20T00:00:00;2022-09-16T00:00:00;Active
MIMO;Airspan Networks Holdings;2020-11-19T00:00:00;2022-09-16T00:00:00;Active
MIN;Mfs Intermediate Income Trust;2007-05-04T00:00:00;2022-09-16T00:00:00;Active
MIND;Mind Technology;2007-05-10T00:00:00;2022-09-16T00:00:00;Active
MINM;Minim;2021-07-07T00:00:00;2022-09-16T00:00:00;Active
MIO;Pioneer Municipal High Income Opportunities Fund;2021-08-06T00:00:00;2022-09-09T00:00:00;Active
MIR;Mirion Technologies,;2020-08-20T00:00:00;2022-09-16T00:00:00;Active
MIRM;Mirum Pharmaceuticals;2019-07-18T00:00:00;2022-09-16T00:00:00;Active
MIRO;Miromatrix Medical;2021-06-24T00:00:00;2022-09-16T00:00:00;Active
MIST;Milestone Pharmaceuticals Common Shares;2019-05-09T00:00:00;2022-09-16T00:00:00;Active
MIT;Mason Industrial Technology,;2021-03-22T00:00:00;2022-09-16T00:00:00;Active
MITC;Meatech 3D American Depositary Shares;2021-03-12T00:00:00;2022-09-16T00:00:00;Active
MITK;Mitek Systems;2007-05-16T00:00:00;2022-09-16T00:00:00;Active
MITO;Stealth Biotherapeutics ADS;2019-02-15T00:00:00;2022-09-16T00:00:00;Active
MITQ;Moving Image Technologies;2021-07-08T00:00:00;2022-09-16T00:00:00;Active
MITT;Ag Mortgage Investment Trust;2011-06-30T00:00:00;2022-09-09T00:00:00;Active
MIXT;Mix Telematics American Depositary Shares Each Representing 25 Ordinary Shares;2013-08-09T00:00:00;2022-09-09T00:00:00;Active
MIY;Blackrock Muniyield Michigan Quality Fund;2007-05-16T00:00:00;2022-09-16T00:00:00;Active
MKC;Mccormick & Co.;2005-01-03T00:00:00;2022-09-09T00:00:00;Active
MKD;Molecular Data American Depositary Shares;2019-12-30T00:00:00;2022-09-06T00:00:00;Active
MKFG;Markforged Holding;2020-10-08T00:00:00;2022-09-16T00:00:00;Active
MKL;Markel;2007-05-02T00:00:00;2022-09-16T00:00:00;Active
MKSI;Mks Instruments;2007-04-26T00:00:00;2022-09-09T00:00:00;Active
MKTW;Marketwise, Class A;2021-07-22T00:00:00;2022-09-16T00:00:00;Active
MKTWW;Marketwise Warrant;2021-07-22T00:00:00;2022-09-16T00:00:00;Active
MKTX;Marketaxess Holdings;2005-01-03T00:00:00;2022-09-09T00:00:00;Active
ML;Moneylion;2020-08-14T00:00:00;2022-09-16T00:00:00;Active
MLAB;Mesa Laboratories;2007-05-16T00:00:00;2022-09-09T00:00:00;Active
MLCO;Melco Resorts & Entertainment Limited;2011-12-07T00:00:00;2022-09-09T00:00:00;Active
MLI;Mueller Industries;2007-04-27T00:00:00;2022-09-09T00:00:00;Active
MLKN;Millerknoll,;2007-04-30T00:00:00;2022-09-09T00:00:00;Active
MLM;Martin Marietta Materials;2007-04-30T00:00:00;2022-09-09T00:00:00;Active
MLNK;Meridianlink;2021-07-28T00:00:00;2022-09-09T00:00:00;Active
MLP;Maui Land & Pineapple;2007-05-16T00:00:00;2022-09-16T00:00:00;Active
MLR;Miller Industries;2007-05-07T00:00:00;2022-09-09T00:00:00;Active
MLSS;Milestone Scientific;2007-05-16T00:00:00;2022-09-16T00:00:00;Active
MLTX;Moonlake Immunotherapeutics Class A Ordinary Shares;2022-04-06T00:00:00;2022-09-16T00:00:00;Active
MLVF;Malvern Bancorp;2008-05-20T00:00:00;2022-09-09T00:00:00;Active
MMAT;Meta Materials;2010-11-08T00:00:00;2022-09-09T00:00:00;Active
MMC;Marsh & Mclennan;2005-01-03T00:00:00;2022-09-09T00:00:00;Active
MMD;Mainstay Mackay Definedterm Municipal Opportunities Fund;2012-06-27T00:00:00;2022-09-16T00:00:00;Active
MMI;Marcus & Millichap;2013-10-31T00:00:00;2022-09-16T00:00:00;Active
MMLP;Martin Midstream Partners L.P. Partnership;2007-05-03T00:00:00;2022-09-09T00:00:00;Active
MMM;3M Company;2005-01-03T00:00:00;2022-09-09T00:00:00;Active
MMMB;Mamamancini's Holdings;2013-05-22T00:00:00;2022-09-16T00:00:00;Active
MMP;Magellan Midstream Partners L.P.;2007-01-03T00:00:00;2022-09-09T00:00:00;Active
MMS;Maximus;2007-01-03T00:00:00;2022-09-09T00:00:00;Active
MMSI;Merit Medical Systems;2007-01-03T00:00:00;2022-09-09T00:00:00;Active
MMT;Mfs Multimarket Income Trust;2007-05-08T00:00:00;2022-09-16T00:00:00;Active
MMU;Western Asset Managed Municipals Fund;2007-05-16T00:00:00;2022-09-09T00:00:00;Active
MMX;Maverix Metals Common Shares;2019-06-25T00:00:00;2022-09-09T00:00:00;Active
MMYT;Makemytrip Limited;2010-08-12T00:00:00;2022-09-16T00:00:00;Active
MN;Manning & Napier Class A;2011-11-18T00:00:00;2022-09-09T00:00:00;Active
MNDO;Mind C.T.I. Ordinary Shares;2007-05-16T00:00:00;2022-09-09T00:00:00;Active
MNDT;Mandiant,;2013-09-20T00:00:00;2022-09-16T00:00:00;Active
MNDY;Monday.com;2021-06-10T00:00:00;2022-09-16T00:00:00;Active
MNKD;Mannkind;2007-04-27T00:00:00;2022-09-09T00:00:00;Active
MNMD;Mind Medicine;2021-04-27T00:00:00;2022-09-09T00:00:00;Active
MNOV;Medicinova;2007-05-16T00:00:00;2022-09-16T00:00:00;Active
MNP;Western Asset Municipal Partners Fund;2007-05-16T00:00:00;2022-09-09T00:00:00;Active
MNPR;Monopar Therapeutics;2019-12-19T00:00:00;2022-09-16T00:00:00;Active
MNRL;Brigham Minerals;2019-04-18T00:00:00;2022-09-09T00:00:00;Active
MNRO;Monro;2007-01-03T00:00:00;2022-09-09T00:00:00;Active
MNSB;Mainstreet Bancshares;2007-05-17T00:00:00;2022-09-09T00:00:00;Active
MNSBP;Mainstreet Bancshares Depositary Shares;2020-09-16T00:00:00;2022-09-16T00:00:00;Active
MNSO;Miniso Holding;2020-10-15T00:00:00;2022-09-09T00:00:00;Active
MNST;Monster Beverage;2005-01-03T00:00:00;2022-09-09T00:00:00;Active
MNTK;Montauk Renewables;2021-01-22T00:00:00;2022-09-16T00:00:00;Active
MNTS;Momentus Class A;2020-01-02T00:00:00;2022-09-16T00:00:00;Active
MNTSW;Momentus Warrant;2019-12-30T00:00:00;2022-09-16T00:00:00;Active
MNTV;Momentive Global;2018-09-26T00:00:00;2022-09-16T00:00:00;Active
MNTX;Manitex International;2008-05-28T00:00:00;2022-09-16T00:00:00;Active
MO;Altria Inc;2005-01-03T00:00:00;2022-09-16T00:00:00;Active
MOBQ;Mobiquity Technologies;2007-05-17T00:00:00;2022-09-09T00:00:00;Active
MOBQW;Mobiquity Technologies Warrant;2021-12-09T00:00:00;2022-09-16T00:00:00;Active
MOD;Modine Manufacturing;2007-05-07T00:00:00;2022-09-09T00:00:00;Active
MODD;Modular Medical;2018-12-28T00:00:00;2022-09-08T00:00:00;Active
MODN;Model N;2013-03-20T00:00:00;2022-09-16T00:00:00;Active
MODV;Modivcare;2007-04-25T00:00:00;2022-09-16T00:00:00;Active
MOFG;Midwestone Financial;2008-03-18T00:00:00;2022-09-09T00:00:00;Active
MOG.A;Moog;2007-04-30T00:00:00;2022-09-09T00:00:00;Active
MOGO;Mogo Common Shares;2018-04-18T00:00:00;2022-09-16T00:00:00;Active
MOGU;Mogu American Depositary Shares;2018-12-06T00:00:00;2022-09-09T00:00:00;Active
MOH;Molina Healthcare;2007-01-03T00:00:00;2022-09-09T00:00:00;Active
MOHO;Ecmoho American Depositary Shares;2019-11-08T00:00:00;2022-09-16T00:00:00;Active
MOLN;Molecular Partners;2021-06-16T00:00:00;2022-09-16T00:00:00;Active
MOMO;Momo;2014-12-11T00:00:00;2022-09-09T00:00:00;Active
MOR;Morphosys Ag American Depositary Shares;2018-04-19T00:00:00;2022-09-16T00:00:00;Active
MORF;Morphic Holding;2019-06-27T00:00:00;2022-09-16T00:00:00;Active
MORN;Morningstar;2007-05-03T00:00:00;2022-09-09T00:00:00;Active
MOS;The Mosaic Company;2011-05-20T00:00:00;2022-09-09T00:00:00;Active
MOTS;Motus Gi Holdings;2018-02-14T00:00:00;2022-09-09T00:00:00;Active
MOV;Movado;2007-05-07T00:00:00;2022-09-09T00:00:00;Active
MOVE;Movano;2021-03-23T00:00:00;2022-09-16T00:00:00;Active
MOXC;Moxian;2014-04-10T00:00:00;2022-09-09T00:00:00;Active
MP;Mp Materials;2020-11-16T00:00:00;2022-09-16T00:00:00;Active
MPA;Blackrock Muniyield Pennsylvania Quality Fund;2007-05-16T00:00:00;2022-09-16T00:00:00;Active
MPAA;Motorcar Parts Of America;2007-05-16T00:00:00;2022-09-16T00:00:00;Active
MPB;Mid Penn Bancorp;2008-08-01T00:00:00;2022-09-09T00:00:00;Active
MPC;Marathon Petroleum;2011-06-23T00:00:00;2022-09-09T00:00:00;Active
MPLN;Multiplan Corporation;2020-04-03T00:00:00;2022-09-16T00:00:00;Active
MPLX;Mplx Lp;2012-10-26T00:00:00;2022-09-09T00:00:00;Active
MPV;Barings Participation Investors;2007-05-16T00:00:00;2022-09-09T00:00:00;Active
MPW;Medical Properties Trust;2007-01-03T00:00:00;2022-09-16T00:00:00;Active
MPWR;Monolithic Power Systems;2007-01-03T00:00:00;2022-09-09T00:00:00;Active
MPX;Marine Products;2007-05-01T00:00:00;2022-09-09T00:00:00;Active
MQ;Marqeta;2021-06-09T00:00:00;2022-09-16T00:00:00;Active
MQT;Blackrock Muniyield Quality Fund Ii;2007-05-16T00:00:00;2022-09-16T00:00:00;Active
MQY;Blackrock Muniyield Quality Fund;2007-05-16T00:00:00;2022-09-16T00:00:00;Active
MRAI;Marpai Class A;2021-10-27T00:00:00;2022-09-16T00:00:00;Active
MRAM;Everspin Technologies;2016-10-07T00:00:00;2022-09-16T00:00:00;Active
MRBK;Meridian Bank;2017-11-07T00:00:00;2022-09-09T00:00:00;Active
MRC;Mrc Global;2012-04-12T00:00:00;2022-09-16T00:00:00;Active
MRCC;Monroe Capital;2012-10-25T00:00:00;2022-09-16T00:00:00;Active
MRCY;Mercury Systems;2007-01-03T00:00:00;2022-09-16T00:00:00;Active
MREO;Mereo Biopharma Plc American Depositary Shares;2019-04-24T00:00:00;2022-09-16T00:00:00;Active
MRIN;Marin Software Incorporated;2013-03-22T00:00:00;2022-09-09T00:00:00;Active
MRK;Merck & Co.;2005-01-03T00:00:00;2022-09-16T00:00:00;Active
MRKR;Marker Therapeutics;2016-11-08T00:00:00;2022-09-16T00:00:00;Active
MRM;Medirom Healthcare;2020-12-29T00:00:00;2022-09-16T00:00:00;Active
MRNA;Moderna;2018-12-07T00:00:00;2022-09-09T00:00:00;Active
MRNS;Marinus Pharmaceuticals;2014-07-31T00:00:00;2022-09-09T00:00:00;Active
MRO;Marathon Oil;2005-01-03T00:00:00;2022-09-09T00:00:00;Active
MRSN;Mersana Therapeutics;2017-06-28T00:00:00;2022-09-16T00:00:00;Active
MRTN;Marten Transport;2007-04-26T00:00:00;2022-09-16T00:00:00;Active
MRTX;Mirati Therapeutics;2013-07-15T00:00:00;2022-09-16T00:00:00;Active
MRUS;Merus N.V. Common Shares;2016-05-19T00:00:00;2022-09-16T00:00:00;Active
MRVI;Maravai Lifesciences;2020-11-20T00:00:00;2022-09-16T00:00:00;Active
MRVL;Marvell Technology Ltd.;2005-01-03T00:00:00;2022-09-09T00:00:00;Active
MS;Morgan Stanley;2006-03-01T00:00:00;2022-09-09T00:00:00;Active
MSA;Msa Safety Incorporated;2007-01-03T00:00:00;2022-09-09T00:00:00;Active
MSB;Mesabi Trust;2007-05-03T00:00:00;2022-09-09T00:00:00;Active
MSBI;Midland States Bancorp;2016-05-24T00:00:00;2022-09-09T00:00:00;Active
MSC;Studio City International Holdings American Depositary Shares Each Representing Four Class A Ordinary Shares;2018-10-18T00:00:00;2022-09-16T00:00:00;Active
MSCI;MSCI Inc;2007-11-15T00:00:00;2022-09-09T00:00:00;Active
MSD;Morgan Stanley Emerging Markets Debt Fund;2007-05-07T00:00:00;2022-09-09T00:00:00;Active
MSEX;Middlesex Water;2007-05-16T00:00:00;2022-09-09T00:00:00;Active
MSFT;Microsoft;2005-01-03T00:00:00;2022-09-09T00:00:00;Active
MSGE;Madison Square Garden Entertainment Corp;2020-04-09T00:00:00;2022-09-16T00:00:00;Active
MSGM;Motorsport Games;2021-01-13T00:00:00;2022-09-16T00:00:00;Active
MSGS;Madison Square Garden Sports Corp;2015-10-01T00:00:00;2022-09-09T00:00:00;Active
MSI;Motorola Solutions;2010-12-17T00:00:00;2022-09-16T00:00:00;Active
MSM;Msc Industrial Direct Co.;2007-01-03T00:00:00;2022-09-09T00:00:00;Active
MSN;Emerson Radio;2007-05-16T00:00:00;2022-09-09T00:00:00;Active
MSPR;Msp Recovery Class A;2022-05-24T00:00:00;2022-09-16T00:00:00;Active
MSPRW;Msp Recovery Warrant;2022-05-24T00:00:00;2022-09-16T00:00:00;Active
MSPRZ;Msp Recovery Warrant;2020-10-21T00:00:00;2022-09-16T00:00:00;Active
MSTR;Microstrategy;2007-04-26T00:00:00;2022-09-16T00:00:00;Active
MSVB;Mid-Southern Bancorp;2018-07-12T00:00:00;2022-09-08T00:00:00;Active
MT;Arcelormittal;2007-01-03T00:00:00;2022-09-09T00:00:00;Active
MTA;Metalla Royalty & Streaming Common Shares;2020-01-08T00:00:00;2022-09-09T00:00:00;Active
MTB;M&T Bank;2005-01-03T00:00:00;2022-09-09T00:00:00;Active
MTBC;Carecloud;2014-07-23T00:00:00;2022-09-16T00:00:00;Active
MTC;Mmtec Common Shares;2018-12-27T00:00:00;2022-09-09T00:00:00;Active
MTCH;Match;2015-11-19T00:00:00;2022-09-09T00:00:00;Active
MTCR;Metacrine;2020-09-16T00:00:00;2022-09-16T00:00:00;Active
MTD;Mettler Toledo;2005-01-03T00:00:00;2022-09-16T00:00:00;Active
MTDR;Matador Resources;2012-02-02T00:00:00;2022-09-09T00:00:00;Active
MTEK;Maris-Tech Ordinary Shares;2022-02-02T00:00:00;2022-09-16T00:00:00;Active
MTEKW;Maris-Tech Warrants;2022-02-02T00:00:00;2022-09-16T00:00:00;Active
MTEM;Molecular Templates;2007-05-03T00:00:00;2022-09-09T00:00:00;Active
MTEX;Mannatech Incorporated;2007-04-30T00:00:00;2022-09-16T00:00:00;Active
MTG;Mgic Investment Corporation;2007-01-03T00:00:00;2022-09-09T00:00:00;Active
MTH;Meritage Homes Corporation;2007-01-03T00:00:00;2022-09-09T00:00:00;Active
MTLS;Materialise Nv American Depositary Shares;2014-06-25T00:00:00;2022-09-16T00:00:00;Active
MTMT;Mega Matrix;2007-05-16T00:00:00;2022-09-09T00:00:00;Active
MTN;Vail Resorts;2007-01-03T00:00:00;2022-09-09T00:00:00;Active
MTNB;Matinas Biopharma Holdings;2014-07-21T00:00:00;2022-09-16T00:00:00;Active
MTOR;Meritor;2007-04-30T00:00:00;2022-09-16T00:00:00;Active
MTP;Midatech Pharma Plc American Depositary Shs;2015-12-07T00:00:00;2022-09-09T00:00:00;Active
MTR;Mesa Royalty Trust;2007-05-16T00:00:00;2022-09-09T00:00:00;Active
MTRN;Materion;2007-05-01T00:00:00;2022-09-09T00:00:00;Active
MTRX;Matrix Service;2007-05-03T00:00:00;2022-09-16T00:00:00;Active
MTSI;Macom Technology Solutions Holdings;2012-03-15T00:00:00;2022-09-16T00:00:00;Active
MTTR;Matterport, Class A;2021-02-02T00:00:00;2022-09-16T00:00:00;Active
MTVC;Motive Capital Ii Class A Ordinary Shares;2022-01-27T00:00:00;2022-09-16T00:00:00;Active
MTW;Manitowoc Company;2005-01-03T00:00:00;2022-09-09T00:00:00;Active
MTX;Minerals Technologies;2007-05-01T00:00:00;2022-09-09T00:00:00;Active
MTZ;Mastec;2007-01-03T00:00:00;2022-09-16T00:00:00;Active
MU;Micron Technology;2005-01-03T00:00:00;2022-09-09T00:00:00;Active
MUA;Blackrock Muniassets Fund Inc;2007-05-16T00:00:00;2022-09-16T00:00:00;Active
MUC;Blackrock Muniholdings California Quality Fund;2007-05-16T00:00:00;2022-09-16T00:00:00;Active
MUE;Blackrock Muniholdings Quality Fund Ii;2007-05-16T00:00:00;2022-09-16T00:00:00;Active
MUFG;Mitsubishi Ufj Financial;2018-04-02T00:00:00;2022-09-16T00:00:00;Active
MUI;Blackrock Municipal Income Fund;2007-05-16T00:00:00;2022-09-16T00:00:00;Active
MUJ;Blackrock Muniholdings New Jersey Quality Fund;2007-05-16T00:00:00;2022-09-16T00:00:00;Active
MULN;Mullen Automotive,;2008-10-17T00:00:00;2022-09-16T00:00:00;Active
MUR;Murphy Oil Corporation;2005-01-03T00:00:00;2022-09-09T00:00:00;Active
MUSA;Murphy Usa;2013-09-03T00:00:00;2022-09-09T00:00:00;Active
MUX;Mcewen Mining;2007-05-16T00:00:00;2022-09-09T00:00:00;Active
MVBF;Mvb Financial;2008-02-19T00:00:00;2022-09-09T00:00:00;Active
MVF;Blackrock Munivest Fund;2007-05-16T00:00:00;2022-09-16T00:00:00;Active
MVIS;Microvision Inc;2007-04-26T00:00:00;2022-09-09T00:00:00;Active
MVO;Mv Oil Trust Units Of Beneficial Interests;2007-05-16T00:00:00;2022-09-09T00:00:00;Active
MVST;Microvast Holdings,;2019-03-27T00:00:00;2022-09-16T00:00:00;Active
MVSTW;Microvast Holdings Warrants;2019-03-27T00:00:00;2022-09-16T00:00:00;Active
MVT;Blackrock Munivest Fund Ii;2007-05-16T00:00:00;2022-09-16T00:00:00;Active
MWA;Mueller Water Products;2007-05-01T00:00:00;2022-09-09T00:00:00;Active
MX;Magnachip Semiconductor;2011-03-11T00:00:00;2022-09-16T00:00:00;Active
MXC;Mexco Energy;2007-05-16T00:00:00;2022-09-16T00:00:00;Active
MXCT;Maxcyte;2021-07-30T00:00:00;2022-09-16T00:00:00;Active
MXE;Mexico Equity And Income Fund;2007-05-16T00:00:00;2022-09-09T00:00:00;Active
MXF;Mexico Fund;2007-05-09T00:00:00;2022-09-09T00:00:00;Active
MXL;Maxlinear;2010-03-24T00:00:00;2022-09-16T00:00:00;Active
MYD;Blackrock Muniyield Fund;2007-05-16T00:00:00;2022-09-16T00:00:00;Active
MYE;Myers Industries;2007-05-02T00:00:00;2022-09-16T00:00:00;Active
MYFW;First Western Financial;2018-07-19T00:00:00;2022-09-16T00:00:00;Active
MYGN;Myriad Genetics;2007-04-30T00:00:00;2022-09-09T00:00:00;Active
MYI;Blackrock Muniyield Quality Fund Iii Inc;2007-05-16T00:00:00;2022-09-16T00:00:00;Active
MYMD;Mymd Pharmaceuticals;2014-01-23T00:00:00;2022-09-09T00:00:00;Active
MYN;Blackrock Muniyield New York Quality Fund common Stock;2007-05-16T00:00:00;2022-09-16T00:00:00;Active
MYNA;Mynaric Ag ADS;2021-11-12T00:00:00;2022-09-16T00:00:00;Active
MYNZ;Mainz Biomed B.V. Ordinary Shares;2021-11-05T00:00:00;2022-09-16T00:00:00;Active
MYO;Myomo;2017-06-12T00:00:00;2022-09-09T00:00:00;Active
MYOV;Myovant Sciences Ltd.;2016-10-27T00:00:00;2022-09-16T00:00:00;Active
MYPS;Playstudios, Class A;2020-12-21T00:00:00;2022-09-16T00:00:00;Active
MYRG;Myr;2008-09-09T00:00:00;2022-09-16T00:00:00;Active
MYSZ;My Size;2016-07-25T00:00:00;2022-09-09T00:00:00;Active
MYTE;Myt Netherlands Parent B.V.;2021-01-21T00:00:00;2022-09-16T00:00:00;Active
NAAS;Naas Technology American Depositary Shares;2017-10-20T00:00:00;2022-09-09T00:00:00;Active
NABL;N-Able;2021-07-20T00:00:00;2022-09-16T00:00:00;Active
NAC;Nuveen California Quality Municipal Income Fund;2007-05-16T00:00:00;2022-09-16T00:00:00;Active
NAD;Nuveen Quality Municipal Income Fund;2007-01-03T00:00:00;2022-09-16T00:00:00;Active
NAII;Natural Alternatives International;2007-05-16T00:00:00;2022-09-16T00:00:00;Active
NAK;Northern Dynasty Minerals;2007-05-07T00:00:00;2022-09-16T00:00:00;Active
NAN;Nuveen New York Quality Municipal Income Fund;2007-05-16T00:00:00;2022-09-16T00:00:00;Active
NAOV;Nanovibronix;2015-05-28T00:00:00;2022-09-16T00:00:00;Active
NAPA;Duckhorn Portfolio;2021-03-18T00:00:00;2022-09-16T00:00:00;Active
